CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST102149,Male,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.95,173.92,No
CUST102150,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card,87.59,3714.86,No
CUST102151,Female,1,No,No,47,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,80.41,3799.48,No
CUST102152,Female,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,41.52,1421.72,No
CUST102153,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,66.21,1456.47,No
CUST102154,Male,0,No,No,47,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,57.15,2639.37,No
CUST102155,Male,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,90.62,6176.39,No
CUST102156,Female,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.03,143.96,No
CUST102157,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.51,4119.79,No
CUST102158,Male,0,Yes,No,66,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.08,3097.14,No
CUST102159,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,22.18,618.5,Yes
CUST102160,Female,0,Yes,Yes,25,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,70.64,1788.77,No
CUST102161,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,59.78,1034.59,No
CUST102162,Female,1,No,No,17,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,49.62,892.96,No
CUST102163,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,65.57,1796.14,No
CUST102164,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,94.28,5341.15,No
CUST102165,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,67.48,815.41,No
CUST102166,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,58.74,968.66,No
CUST102167,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,89.71,6540.87,No
CUST102168,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.09,3096.86,No
CUST102169,Male,1,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer,85.26,1262.56,No
CUST102170,Male,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.54,2580.98,No
CUST102171,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,87.2,2610.64,No
CUST102172,Male,0,No,Yes,22,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,61.02,1393.91,No
CUST102173,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.32,284.89,No
CUST102174,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.28,378.27,No
CUST102175,Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.16,2254.17,No
CUST102176,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,79.53,306.91,Yes
CUST102177,Female,0,No,No,45,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card,51.42,2306.98,No
CUST102178,Female,0,No,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,62.68,437.34,No
CUST102179,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,84.65,1144.09,No
CUST102180,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,83.35,64.89,Yes
CUST102181,Male,1,No,No,29,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,54.34,1675.56,No
CUST102182,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,77.25,1848.85,No
CUST102183,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer,79.13,1841.48,No
CUST102184,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.97,758.82,No
CUST102185,Male,1,Yes,No,68,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,53.52,3500.53,No
CUST102186,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,38.84,1115.82,No
CUST102187,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.44,4450.4,No
CUST102188,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,93.78,1604.07,Yes
CUST102189,Female,1,Yes,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,48.73,1836.34,No
CUST102190,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.46,418.17,No
CUST102191,Female,0,Yes,No,19,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card,53.96,941.47,No
CUST102192,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,89.35,603.15,Yes
CUST102193,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,81.85,178.36,No
CUST102194,Female,1,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,58.61,913.3,Yes
CUST102195,Male,0,No,No,12,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,57.63,769.3,No
CUST102196,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.13,853.04,No
CUST102197,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer,86.61,4705.36,Yes
CUST102198,Male,0,Yes,No,11,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,76.22,916.35,Yes
CUST102199,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.36,1452.03,No
CUST102200,Female,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,69.52,1952.78,No
CUST102201,Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,79.67,2384.51,No
CUST102202,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card,85.98,5755.1,No
CUST102203,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.85,1664.12,No
CUST102204,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,52.56,1000.84,No
CUST102205,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.53,391.25,No
CUST102206,Male,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,54.31,631.93,No
CUST102207,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.36,4382.69,No
CUST102208,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,64.49,3094.61,No
CUST102209,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.03,1456.55,Yes
CUST102210,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,80.73,3013.39,No
CUST102211,Male,0,No,Yes,37,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,49.46,1839.19,No
CUST102212,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card,71.44,365.35,Yes
CUST102213,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,74.93,4915.87,No
CUST102214,Female,1,No,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,77.64,4473.06,No
CUST102215,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,38.96,1570.58,No
CUST102216,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.23,3036.32,No
CUST102217,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,92.23,687.6,No
CUST102218,Male,0,Yes,No,71,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.86,4140.1,No
CUST102219,Female,0,No,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,81.09,3859.22,No
CUST102220,Female,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,69.77,4648.22,No
CUST102221,Male,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,66.69,4395.18,No
CUST102222,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer,79.86,3564.31,No
CUST102223,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.05,1734.76,No
CUST102224,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,86.04,4370.25,No
CUST102225,Female,0,No,Yes,37,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.23,2375.11,No
CUST102226,Male,0,No,No,30,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,1471.93,No
CUST102227,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,54.05,2886.64,No
CUST102228,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,68.47,4316.81,No
CUST102229,Female,0,No,No,13,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.84,859.6,Yes
CUST102230,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,70.77,2778.07,No
CUST102231,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,67.46,3778.17,No
CUST102232,Female,1,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.12,1550.61,No
CUST102233,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.15,937.17,No
CUST102234,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,78.42,99.35,No
CUST102235,Male,1,Yes,No,24,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,87.3,2100.31,No
CUST102236,Male,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,81.48,3360.03,Yes
CUST102237,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer,74.4,5191.98,No
CUST102238,Female,0,Yes,No,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,68.44,2487.88,No
CUST102239,Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.92,1640.94,No
CUST102240,Male,0,No,No,59,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.68,3756.7,No
CUST102241,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1270.75,Yes
CUST102242,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,63.63,888.34,No
CUST102243,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,74.32,2864.35,Yes
CUST102244,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,61.84,3693.88,No
CUST102245,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,78.03,1275.52,No
CUST102246,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,86.82,251.18,Yes
CUST102247,Male,0,No,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.68,3499.82,No
CUST102248,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.4,3936.0,No
CUST102249,Female,1,No,No,50,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,58.31,2950.74,No
CUST102250,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer,75.51,2190.25,No
CUST102251,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.46,736.21,No
CUST102252,Male,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,25.79,653.83,No
CUST102253,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,69.93,2436.42,No
CUST102254,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,35.82,1085.67,No
CUST102255,Female,1,No,No,65,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer,58.28,3736.61,No
CUST102256,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,91.97,1432.6,No
CUST102257,Male,0,No,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,93.92,2152.2,No
CUST102258,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,86.15,1202.45,Yes
CUST102259,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,98.47,4050.97,No
CUST102260,Male,1,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.76,1742.36,No
CUST102261,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,89.77,5741.18,No
CUST102262,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,67.48,1220.7,No
CUST102263,Female,1,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,80.45,2463.23,No
CUST102264,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,61.22,3233.58,No
CUST102265,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,75.44,420.26,No
CUST102266,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,74.0,3903.46,No
CUST102267,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,63.42,530.25,No
CUST102268,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.48,223.5,No
CUST102269,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.63,215.67,No
CUST102270,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.11,3929.05,No
CUST102271,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,66.14,3273.74,No
CUST102272,Female,0,No,No,57,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,61.39,3355.55,No
CUST102273,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,75.65,3736.87,No
CUST102274,Female,0,No,Yes,58,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,54.71,3102.85,No
CUST102275,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,79.17,2796.88,No
CUST102276,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,55.97,3118.59,No
CUST102277,Female,0,Yes,No,5,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.95,245.23,Yes
CUST102278,Female,0,No,Yes,42,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,73.04,2904.81,No
CUST102279,Female,0,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card,46.5,2547.35,No
CUST102280,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,86.05,6002.56,No
CUST102281,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,53.53,1304.05,No
CUST102282,Female,1,Yes,No,13,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,77.68,1053.7,No
CUST102283,Female,1,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.32,5064.52,No
CUST102284,Male,0,Yes,No,6,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,50.29,238.11,No
CUST102285,Male,1,Yes,Yes,56,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,56.2,3190.85,No
CUST102286,Male,1,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,73.53,3603.9,No
CUST102287,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,84.87,4321.56,No
CUST102288,Male,0,Yes,No,22,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,67.45,1578.1,No
CUST102289,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.1,244.98,Yes
CUST102290,Female,0,No,No,44,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card,67.79,2947.46,No
CUST102291,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.45,1822.31,Yes
CUST102292,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,70.15,2029.47,No
CUST102293,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,62.6,929.12,No
CUST102294,Male,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.62,2044.47,No
CUST102295,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.75,4616.97,No
CUST102296,Male,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.14,5484.44,Yes
CUST102297,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,90.36,2359.73,No
CUST102298,Female,0,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,62.36,616.94,No
CUST102299,Female,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,72.5,331.07,No
CUST102300,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,93.89,1362.61,Yes
CUST102301,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,92.66,113.95,No
CUST102302,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.2,4423.0,No
CUST102303,Male,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.87,4664.93,No
CUST102304,Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,96.31,5424.31,No
CUST102305,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,57.93,1543.34,No
CUST102306,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,82.77,4894.58,No
CUST102307,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,74.14,965.13,Yes
CUST102308,Female,0,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,59.06,1011.98,No
CUST102309,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card,62.52,4126.43,No
CUST102310,Male,0,No,Yes,64,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,64.06,4114.08,No
CUST102311,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,95.61,4356.34,No
CUST102312,Female,0,Yes,Yes,44,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card,61.55,2719.62,No
CUST102313,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.07,1573.25,No
